5773.7496	11.493	307782	1378	100
5752.78	11.489	58162	1373	86.9
5752.737	11.15	34742	1320	60
5751.7737	11.497	2449456	1384	100
5751.7626	11.367	14316	1358	43.6
5748.7255	11.14	31408	1311	80
5734.756	11.362	35553	1355	47.3
5733.7861	11.366	70515	1356	67.6
5725.7513	11.145	132668	1314	75.1
5709.7767	11.148	168700	1315	99.4
5705.8617	8.378	18088	1049	77.4
5688.8009	11.15	40091	1318	66
5687.8032	11.149	1349414	1316	100
5494.6477	11.309	22024	1342	60
5489.6368	11.311	33989	1343	98.7
5483.6305	11.319	13233	1349	43
5466.6538	11.312	165820	1344	80
5447.7634	8.359	16560	1045	45.2
5444.6704	11.313	921210	1347	100
5428.702	11.313	396997	1346	100
5425.7778	8.364	22672	1047	64.5
5425.6854	10.493	13150	1271	59
5423.7235	11.157	21751	1322	58
5423.7229	11.218	8919	1338	33.3
5423.7203	11.307	109740	1341	80
5419.6734	10.49	25805	1265	68.3
5406.7257	11.316	3409730	1348	100
5402.7053	10.493	61336	1268	80
5396.6941	10.492	205941	1267	80
5391.724	11.123	50831	1307	77.4
5389.7125	11.131	48579	1310	100
5380.7232	10.493	142129	1270	80
5359.7838	10.491	33181	1266	60
5359.7504	10.331	32827	1242	37.7
5358.7538	10.493	1095672	1269	100
5183.6059	11.165	21540	1327	46.7
5166.6354	11.165	62048	1326	77.5
5139.6461	11.17	154852	1331	98.8
5138.6427	11.164	451995	1325	92.5
5136.6195	10.239	10850	1231	59
5134.004	11.49	15213	1375	63.1
5125.6791	11.022	10268	1303	31.9
5122.6756	11.169	348880	1329	100
5119.6374	10.246	38089	1233	80
5104.6914	11.015	31813	1300	73.7
5100.6964	11.169	2214665	1330	100
5097.661	10.248	105142	1237	100
5092.6578	10.242	57594	1232	100
5091.6466	10.248	286795	1235	80
5082.6818	11.017	189177	1301	80
5075.6861	10.248	250870	1236	100
5054.7269	10.361	19634	1257	30.9
5053.7144	9.938	9396	1200	33.7
5053.7053	10.247	1906586	1234	100
5053.6949	10.085	32458	1218	60
4881.1846	0.568	24702	385	80
4863.5473	10.964	25896	1292	60
4847.58	10.968	57760	1295	80
4841.5701	10.967	66252	1293	92.8
4836.5862	10.078	18970	1210	61.3
4830.5829	10.079	40469	1211	76.1
4819.5878	10.968	599440	1294	97.2
4814.6037	10.074	57954	1207	80
4808.5947	10.08	81158	1214	80
4803.6159	10.969	396224	1296	100
4788.6161	10.336	47821	1246	80
4787.6172	10.077	18681	1209	92.2
4786.6094	10.079	648627	1212	99.1
4785.6238	10.793	26028	1285	60
4782.6441	10.793	43664	1286	97.4
4781.6404	10.97	2745225	1297	100
4781.634	10.801	10863	1288	45.6
4771.6446	10.076	24146	1208	100
4770.6425	10.081	382376	1215	100
4764.6277	10.844	22732	1289	60
4763.6226	10.793	144987	1287	80
4749.7275	11.747	47107	1534	56.2
4749.665	10.352	18571	1256	37.4
4749.661	10.064	15811	1205	60
4749.6278	10.564	20921	1275	35.7
4748.6638	10.082	2832083	1216	100
4556.4792	10.567	23659	1279	50.5
4540.5052	10.569	40695	1284	76.3
4534.4976	10.563	70386	1274	80
4512.5147	10.568	233795	1281	99.1
4496.5467	10.568	50556	1282	80
4491.5313	10.566	14580	1276	97.1
4490.5314	10.566	1209134	1277	100
4490.5088	10.399	13217	1262	44.6
4474.5646	10.567	692858	1278	100
4473.5289	10.367	47082	1259	59.2
4472.5853	10.568	113883	1283	70.2
4472.5215	10.344	22348	1254	49.3
4463.5409	9.652	26864	1183	71.2
4454.5909	10.367	78780	1258	80
4453.5906	10.373	75536	1260	87
4452.5867	10.567	5355238	1280	100
4447.5756	9.66	64537	1188	82.9
4441.5607	9.652	245779	1182	79.2
4434.575	10.335	455794	1245	100
4425.5968	9.659	220044	1187	100
4420.5618	9.727	17079	1192	63.3
4406.6225	9.652	125732	1181	100
4404.617	9.659	373088	1186	100
4403.6162	9.655	1017645	1184	100
4318.526	10.562	13191	1273	34.3
4317.5355	10.559	12932	1272	60
4228.477	10.34	27989	1248	60
4212.5056	10.341	72415	1249	80
4206.4921	10.342	87223	1250	80
4190.5212	10.346	193249	1255	100
4184.5047	10.34	627082	1247	100
4168.5438	10.343	583881	1253	80
4163.5343	9.275	20986	1130	60
4157.5182	9.272	40156	1128	80
4149.5653	10.164	29181	1228	54.8
4148.5623	10.164	28631	1229	39.6
4146.5635	10.156	65625	1227	60
4146.5604	10.343	4098839	1252	100
4141.5501	9.275	115563	1131	95.6
4136.538	9.274	28206	1129	69.6
4135.5375	9.277	330091	1132	100
4128.5504	10.1	376742	1219	100
4123.5349	10.288	83025	1240	75.8
4119.5696	9.279	338136	1133	100
4098.5899	8.998	11473	1098	34.5
4097.5906	8.929	23745	1095	70.5
4097.5897	9.281	2438044	1134	100
4086.431	6.431	22261	845	57.3
4049.5904	11.739	22619	1512	70
4011.5037	10.343	19283	1251	60.4
3981.2467	0.849	16784	648	60
3906.4797	10.137	26438	1221	46.4
3900.4629	10.144	37615	1226	60.4
3884.4955	10.14	123617	1223	100
3880.4945	9.611	26173	1168	98.9
3878.4807	10.139	345279	1222	97.9
3873.484	9.599	23993	1161	60
3871.5313	11.736	232162	1500	100
3871.5269	9.284	45011	1135	96.2
3862.5148	10.143	329124	1225	100
3857.5088	9.613	143211	1173	100
3852.4959	9.612	83350	1171	100
3851.4936	9.611	74364	1170	100
3844.6225	6.422	8968	833	58
3844.5117	9.896	11900	1199	65.2
3840.5349	10.141	2943916	1224	100
3832.5059	9.343	41699	1148	74.3
3832.4877	9.364	9711	1151	45.4
3829.5111	9.613	1372029	1175	100
3823.5068	9.879	31524	1196	62.7
3822.5244	9.887	213023	1198	100
3817.497	10.021	50725	1204	71.3
3813.5447	9.614	984085	1177	100
3809.4978	9.209	58928	1121	60
3809.491	9.35	57403	1149	72.9
3794.5654	9.816	24110	1193	48.4
3792.5652	9.878	23462	1195	89.5
3792.5645	9.611	347464	1169	100
3791.5917	11.729	29017	1474	67.8
3791.5638	9.613	6450776	1174	100
3791.5637	9.414	111369	1153	60
3791.5636	9.863	32942	1194	60
3791.5608	9.245	241291	1124	100
3656.5054	9.613	38846	1176	34.7
3593.3988	9.602	38617	1162	73
3577.4251	9.604	71985	1163	100
3571.418	9.615	94280	1179	100
3556.4473	9.606	139626	1165	100
3552.7209	11.778	39221	1552	69.3
3549.4431	9.651	81458	1180	85
3549.4282	9.605	462957	1164	94.7
3544.4223	8.532	34858	1065	80
3533.4635	9.606	621670	1166	100
3528.484	9.658	77297	1185	98.9
3528.4551	8.534	64444	1069	100
3526.4787	9.674	205309	1189	100
3522.4392	8.535	67180	1071	92.8
3515.455	9.268	44105	1127	78
3511.4824	8.988	11013	1097	38.5
3511.482	9.607	4781258	1167	100
3511.4791	9.414	186003	1152	67.5
3506.4745	8.537	153774	1073	100
3503.4533	9.09	30864	1110	60
3500.4566	8.531	208440	1063	87
3493.4762	9.337	11681	1146	45.6
3493.4719	9.256	517225	1125	100
3488.4482	9.225	41056	1122	68.1
3484.492	8.534	404914	1068	100
3462.511	8.533	2959433	1066	100
3462.5085	8.783	52530	1084	59
3462.5068	8.345	80712	1044	46.5
3462.5063	8.084	41821	1011	47.3
3356.4212	9.001	21468	1100	74.9
3288.3499	9.332	44715	1141	96
3283.3468	8.238	16553	1018	60
3272.3846	9.333	79479	1143	100
3266.3695	9.331	78777	1140	100
3261.3604	8.243	37217	1021	75.8
3250.4022	9.339	173580	1147	100
3245.3925	8.244	53292	1024	98.2
3244.388	9.329	214027	1139	87.7
3239.3816	8.246	79422	1026	80
3228.4216	9.336	454932	1145	100
3219.4133	8.563	7677	1074	30.7
3219.4124	9.101	16760	1115	60
3212.9064	11.745	81456	1529	87.8
3212.4073	11.792	77967	1565	87
3210.9222	11.676	107196	1449	79.4
3210.9207	11.782	85309	1556	56.9
3210.4133	9.002	46200	1101	100
3206.4401	9.333	3339271	1142	100
3206.4375	9.118	65412	1117	52.3
3197.428	9.093	165985	1111	100
3197.4279	8.574	116317	1075	95.9
3195.4167	8.243	173699	1022	80
3192.4438	11.755	18142	1537	43.1
3189.9742	11.476	22585	1371	41
3189.4712	11.496	52615	1383	65
3188.429	9	326896	1099	100
3187.9537	11.824	29304	1582	75.7
3185.4585	9.098	20070	1112	39.2
3184.3932	8.641	40002	1078	52
3182.426	9.201	73240	1120	73.8
3179.4515	8.531	23014	1064	55.9
3179.4509	8.246	674947	1027	100
3179.4473	7.798	16484	975	50.2
3160.4001	8.064	91850	1010	79.7
3157.4687	8.247	4281684	1028	100
3157.4673	7.8	95840	976	79.1
3157.4667	7.967	51249	1008	41.3
3157.4665	8.531	212430	1062	100
3157.4621	7.871	37393	980	56.7
3094.4508	0.553	32423	283	80
3027.9041	11.595	126256	1408	89.4
3019.9175	11.592	47962	1404	73.2
3009.9301	11.598	77164	1413	80
3008.4238	11.598	1675044	1415	100
2989.3259	9.066	25809	1105	85.2
2986.3255	0.571	8174	403	40.3
2983.3102	9.062	37829	1104	97.3
2978.3047	8.388	37812	1057	95.7
2973.8958	11.767	8853	1541	45.1
2967.3421	9.069	72704	1109	99.3
2961.3287	9.057	57805	1102	100
2956.3213	8.388	76411	1056	99.5
2945.363	9.068	164006	1107	100
2939.3462	9.062	200764	1103	100
2929.3227	8.361	5632	1046	37.2
2923.3806	9.069	362621	1108	100
2912.3572	8.384	476158	1054	100
2905.373	8.79	27183	1088	80.4
2901.3986	9.067	2387494	1106	100
2901.3955	8.834	74988	1091	81.4
2899.9589	7.01	54744	912	51.2
2896.3848	7.885	12404	982	35.9
2896.3582	8.652	20551	1081	60
2890.8535	0.576	12435	435	47.2
2890.3751	8.376	1255720	1048	85.2
2883.3888	8.787	170138	1086	100
2880.4197	9.099	13545	1114	60
2877.3867	8.887	42983	1092	74.5
2874.4106	8.385	1128432	1055	100
2874.4075	8.891	58038	1093	70.7
2874.4057	7.886	65687	983	81.2
2874.3782	8.613	12180	1076	37.4
2874.3776	8.65	21194	1080	38.3
2869.8951	6.213	9731	813	35.9
2868.3773	7.807	42094	977	76
2863.3766	11.15	172452	1317	90.3
2860.7729	0.573	22684	420	66.6
2855.9031	11.142	4604	1312	30.9
2854.3677	7.566	29220	963	65.5
2853.4221	8.799	12823	1089	40.8
2853.3962	8.196	27572	1016	57.5
2853.3737	7.561	62701	962	69.7
2852.4279	8.384	6732016	1053	100
2852.4253	7.933	24436	984	45
2852.424	8.898	125929	1094	72.9
2852.4223	7.882	435992	981	87
2852.4139	8.749	46136	1083	46.3
2852.4004	8.649	315176	1079	100
2846.4073	11.122	25490	1306	69.6
2844.4123	11.204	10279	1336	51.8
2844.3983	11.126	19792	1308	64.5
2823.5431	11.998	128287	1602	100
2800.5187	11.831	17034	1584	43
2781.5852	0.571	7508	406	45.5
2776.7207	0.564	7285	353	51.1
2722.8386	11.312	14752	1345	31.3
2717.3732	8.381	75539	1050	99.8
2704.3704	11.15	26638	1319	36.9
2698.223	8.318	24163	1029	97.8
2679.8721	10.26	6925	1238	32.9
2676.2412	8.322	52501	1032	79.5
2660.2728	8.321	65751	1030	96.5
2654.259	8.326	98567	1038	100
2649.2504	7.061	21428	921	96.7
2636.4037	0.554	4878	293	50.8
2633.2833	7.064	26293	928	52.8
2631.3162	8.439	23539	1059	60
2627.2684	7.057	57991	915	100
2620.2795	7.954	20395	1006	91.5
2614.2646	7.946	22550	999	51.4
2611.302	7.061	67599	923	83.6
2610.2946	8.325	247098	1035	100
2609.3281	8.443	48266	1061	77.4
2605.2861	7.06	101929	916	95.9
2600.338	8.96	51913	1096	99.4
2598.3006	7.95	67540	1004	100
2594.3292	8.327	859541	1042	100
2594.326	8.105	35809	1012	60
2592.2852	7.952	38649	1005	100
2587.3466	8.44	354692	1060	100
2581.6853	9.319	13002	1138	36.9
2576.3196	7.949	167554	1003	100
2574.3478	8.536	12171	1072	56
2572.3468	8.328	5034728	1043	100
2572.3464	8.106	194841	1013	98.3
2572.3415	7.451	33081	949	60
2571.3258	11.201	11788	1335	43.2
2569.8232	11.213	5710	1337	31.3
2568.3387	8.182	31150	1015	57.8
2563.3338	7.505	116905	953	99.6
2562.3378	11.16	11784	1324	39.3
2554.3351	7.949	959995	1002	100
2550.8481	0.577	4738	443	30.5
2549.3346	7.063	18761	925	42.3
2549.3184	7.342	103864	937	100
2548.7054	0.572	8099	410	49.6
2546.3547	8.207	218685	1017	75.4
2545.3576	7.06	701925	917	100
2545.356	6.368	12855	828	78.6
2543.0217	11.784	11685	1560	45.6
2542.7883	0.555	22435	297	49.6
2539.846	11.12	11474	1305	52.2
2534.6642	0.579	44250	455	72.9
2533.3229	7.274	15247	935	51.2
2525.3721	7.214	32167	932	69.3
2524.3801	7.559	4946	961	34.4
2524.3776	6.9	13558	896	65.5
2523.3773	6.432	23845	846	38.7
2523.3752	7.06	3639095	919	100
2523.375	6.377	73022	829	80
2523.3724	7.503	60340	951	71.2
2523.3652	7.174	105174	931	65.2
2510.2954	7.01	74508	911	95.5
2474.3702	11.735	158332	1495	100
2474.3672	8.322	103209	1031	100
2470.6912	0.577	17406	444	54.6
2470.4809	10.932	40008	1290	72.9
2464.6961	0.577	15453	446	51.7
2455.4693	11.442	95708	1367	99.4
2437.2897	8.327	30982	1041	98.5
2399.7406	0.55	11495	262	59.2
2398.5962	0.951	29633	660	66.1
2398.2118	7.944	9237	995	43.7
2392.1954	7.94	31905	987	80
2376.2321	7.944	33739	994	73
2374.8373	10.269	11177	1239	50.3
2370.216	7.947	62407	1000	61.1
2354.2494	7.943	78990	990	85.9
2349.2411	6.544	12134	853	52.4
2348.2331	7.947	104072	1001	100
2343.2246	6.55	32525	866	100
2334.9524	0.579	23853	457	75.5
2330.2237	7.498	5168	950	31.9
2327.2589	6.551	31498	867	66
2321.2425	6.549	75617	863	100
2320.8987	0.576	14705	432	55.6
2315.2286	6.541	18471	852	40.6
2314.2552	7.507	19288	955	67.5
2308.2403	7.505	17610	952	50.2
2305.2754	6.553	97978	868	100
2304.2666	7.942	120883	988	98.3
2299.2596	6.546	129907	854	80
2297.3146	11.733	19944	1488	65.8
2294.3149	8.635	53648	1077	67.2
2292.2759	7.506	54538	954	100
2288.3036	7.945	930388	997	100
2287.2532	7.687	29299	972	60
2286.8611	0.569	12086	395	65.2
2286.2572	7.522	29584	959	85.4
2280.2764	7.099	28272	929	80.7
2280.2761	7.601	42911	966	100
2277.7444	0.546	8835	236	67.8
2270.2929	7.512	163133	957	100
2266.3213	7.944	4767282	993	100
2266.3191	6.978	36588	909	52.3
2266.3175	7.685	32602	971	59.4
2266.3169	7.538	40320	960	91.3
2266.3142	7.744	74659	974	85.7
2265.3333	11.729	20028	1473	68.7
2265.2714	7.681	44551	970	99.7
2258.2931	7.1	197256	930	100
2258.2921	7.6	213902	965	100
2255.2954	6.537	22946	851	64.5
2250.9443	0.577	7667	442	61.3
2249.7519	0.545	17465	230	59.1
2249.3042	7.605	64658	967	60.5
2248.3093	7.508	716244	956	100
2245.3382	7.864	48041	979	64.9
2243.2942	7.708	171473	973	100
2243.2918	7.236	27416	934	41.8
2243.2898	6.782	42622	890	53.6
2241.2678	5.99	10317	797	42.5
2239.3338	6.81	65773	892	78.3
2239.3321	6.548	1045922	860	99.3
2239.3303	5.827	18464	787	40.8
2239.3274	6.211	10123	812	40.6
2227.2988	7.619	251829	969	87
2227.2904	10.416	16163	1263	55.4
2227.2579	6.277	22813	820	78.4
2226.792	10.384	20233	1261	54
2220.779	9.704	10363	1191	48.7
2219.2842	6.002	131728	801	86.7
2218.3522	5.836	26279	788	53.8
2218.3496	5.772	11088	781	61.9
2218.2949	6.909	15225	897	51.5
2217.3496	6.547	5142524	856	100
2217.349	6.213	82016	814	96.4
2217.3485	7.037	113909	913	82.1
2217.3469	5.823	57028	786	70.3
2217.3467	5.459	57670	768	100
2217.3434	6.835	173223	893	80
2206.5789	0.741	16336	608	75.4
2205.2743	6.271	59510	818	100
2204.271	6.276	110190	819	97.7
2195.8529	10.08	8327	1213	31.2
2173.7896	0.524	12230	124	66.9
2155.2836	11.826	11407	1583	50.1
2152.939	11.809	28195	1573	79.8
2152.6063	11.817	29756	1580	80
2149.446	11.191	14836	1334	45.6
2148.2719	11.793	23732	1566	48.4
2144.9512	11.952	4810	1597	31.5
2142.9421	11.801	180807	1571	78
2142.2761	11.769	78252	1544	52.9
2140.9357	11.744	37216	1528	54.8
2140.619	11.806	171842	1572	60
2137.6163	11.795	220076	1568	60.5
2137.2909	11.782	34707	1557	79.8
2136.9492	11.794	264905	1567	67.5
2136.6136	11.821	70348	1581	68.4
2136.2814	11.547	68338	1394	78.5
2134.9624	11.752	252233	1536	80
2134.2957	11.797	596714	1570	79.4
2131.2632	7.939	39445	986	78.8
2130.622	11.475	23566	1370	53
2130.621	11.54	36251	1392	64.4
2128.9541	11.555	183521	1396	68.6
2128.6213	11.361	24526	1354	80
2128.6204	11.488	20609	1372	56.6
2128.2834	11.745	513996	1530	80
2126.9748	11.738	2079287	1509	80
2126.6455	11.739	1954275	1517	80
2126.3102	11.469	8988	1369	36.3
2126.3081	11.74	2316920	1519	80
2126.302	11.863	7561	1591	47.1
2126.3011	11.651	19466	1440	58.7
2126.2968	11.772	6369	1546	43.5
2125.9686	11.958	121267	1599	50.8
2125.634	11.847	22758	1588	35.7
2125.6318	11.677	17424	1450	65.6
2125.3011	11.897	66315	1594	30.9
2123.297	11.777	992150	1549	69.6
2123.2969	11.683	538969	1457	69.6
2121.9704	11.745	776354	1532	80
2120.6316	11.833	5693	1585	34.8
2119.974	11.889	8630	1592	33.5
2119.6292	11.745	1648301	1531	80
2118.3093	11.727	86603	1468	78.2
2117.6398	11.695	101487	1461	69.6
2117.639	11.778	146676	1551	86.8
2116.3057	11.541	458382	1393	67.5
2115.3046	11.366	76478	1357	50.9
2105.3218	6.547	66070	857	100
2104.6067	11.63	12883	1429	49.8
2086.1695	7.361	22007	945	75.8
2083.9593	11.504	13232	1385	46.7
2077.7296	0.518	19965	69	43.7
2070.622	11.593	12359	1405	32.6
2064.2762	10.083	11358	1217	54.4
2064.1894	7.356	48416	938	97.9
2063.0099	0.577	19729	449	65.7
2049.2967	9.524	9186	1157	39.9
2048.2228	7.359	68327	940	99.3
2042.2077	7.363	88792	948	100
2037.2009	6.424	58834	835	87
2035.2693	11.766	28795	1540	80
2033.5928	11.617	34205	1426	100
2033.2555	11.596	9946	1411	59.5
2031.1874	6.42	25196	831	63
2028.2754	11.728	16479	1470	44.5
2026.2409	7.361	137334	946	80
2025.2844	11.743	15874	1527	50.6
2023.7969	0.543	8329	222	41.9
2020.2252	7.358	143625	939	80
2015.2179	6.425	111379	836	100
2009.2004	6.414	29684	830	100
2008.2324	6.938	16190	906	48.4
2004.2596	7.36	307494	944	100
2002.2111	6.928	15389	902	33.5
1999.251	6.424	133448	834	100
1998.2426	7.36	234461	942	100
1993.2351	6.43	199354	844	80
1987.2228	6.426	37080	841	40.4
1986.2501	6.929	49241	903	78.6
1983.8085	0.529	25091	159	76.9
1982.2779	7.36	677460	943	100
1979.1954	6.922	24684	898	77.5
1974.2508	6.556	49375	869	80
1967.8342	0.544	9580	226	54
1964.2672	6.933	115641	904	100
1960.7712	1.455	16758	692	53.5
1960.2956	7.36	3433416	941	100
1960.2931	6.836	10338	894	78.2
1958.9814	0.672	21951	592	78.3
1958.1769	6.568	11247	874	52.2
1957.2148	6.934	22775	905	52.9
1955.2706	1.016	12826	666	78.9
1952.2684	6.562	233143	872	100
1951.2226	5.999	10544	800	61.7
1949.2729	6.425	1098550	837	100
1945.7146	0.523	31024	122	60
1942.2847	6.925	473402	900	87
1942.2127	6.56	23640	871	70.2
1939.3191	7.594	34576	964	76.8
1937.2669	7.226	145223	933	90.1
1937.2394	9.595	14186	1160	63.4
1936.737	9.613	27034	1172	47
1936.2232	5.637	20639	774	50
1936.2199	5.225	5675	757	41.7
1936.1969	6.549	20028	864	55.9
1935.8027	0.523	87906	115	100
1935.2321	6.926	59982	901	80
1934.7006	0.971	23183	662	47.3
1934.2497	6.147	32820	808	63.5
1933.3073	6.426	1464492	839	100
1933.3066	5.622	34033	772	68.6
1929.2418	5.995	88207	798	100
1920.7685	9.938	18643	1201	62.1
1920.2665	9.962	36099	1202	30.5
1920.2294	6.563	82387	873	100
1915.2567	9.266	8549	1126	63.6
1914.2497	5.646	12831	776	52.4
1914.2449	5.599	20461	771	61.1
1914.2419	5.314	21535	765	41.5
1914.2399	6.154	50097	809	97.1
1914.2395	5.23	45760	758	60.1
1913.2706	6.271	12441	817	55.7
1913.2477	6.924	281780	899	87
1913.2454	6.977	45854	908	63.7
1912.2804	6.29	5900	821	41.2
1912.261	6.157	124819	810	98.5
1911.325	6.426	6820867	840	100
1911.3234	5.628	148978	773	100
1911.3225	5.582	27046	770	64.5
1911.3189	7.002	149322	910	80
1910.92	11.144	27689	1313	75.5
1908.7206	10.065	25242	1206	51.8
1907.3751	11.783	11705	1558	57.9
1898.2459	5.562	22580	769	60.9
1898.2455	5.771	71996	780	84.7
1898.2452	6.559	449166	870	100
1898.2449	5.405	85089	766	92.4
1896.9323	11.242	13463	1339	71.2
1896.2795	9.885	26668	1197	41.9
1851.7822	0.52	11826	93	63.1
1849.2749	9.485	9485	1155	48.2
1848.7698	9.462	7194	1154	46.5
1825.2399	7.362	36777	947	90.1
1815.5581	11.352	21619	1351	80
1813.8083	0.516	37257	51	100
1809.5661	11.179	5044	1333	33.6
1803.9009	11.13	14964	1309	49.9
1803.7788	0.539	53933	194	98.9
1796.9039	11.101	18081	1304	49.7
1793.8291	0.517	14816	60	65.1
1776.2658	6.421	35616	832	49.5
1769.2168	9.24	7987	1123	52.6
1765.7644	0.517	11006	55	30.1
1750.7306	8.534	48302	1067	80
1750.2299	8.534	52338	1070	100
1745.8232	0.522	2650106	113	100
1741.1255	6.694	9731	880	44.9
1732.2384	8.83	21936	1090	52.4
1728.8465	0.547	149054	241	80
1725.1594	6.701	22711	887	78.8
1720.5415	11.173	20679	1332	73.9
1719.1418	6.69	42185	878	80
1708.1485	4.691	16684	742	62.9
1703.1762	6.739	21872	889	62.8
1700.5647	10.977	5842	1299	31.4
1697.1602	6.695	92441	883	100
1690.2056	6.307	13013	822	53.2
1686.166	4.685	58427	741	98.5
1681.7839	0.522	32508	104	87
1681.1934	6.695	165753	884	100
1680.1482	4.677	6214	738	39
1676.1805	6.656	22744	875	69.6
1676.18	6.717	42566	888	69.6
1671.7548	0.531	34081	171	67.9
1670.1993	4.684	39396	740	80
1668.2242	6.316	43272	824	80
1664.1825	4.697	106909	749	95.4
1663.1829	6.075	22709	804	77.1
1659.2117	6.696	346583	886	100
1657.7465	0.546	36081	238	97.7
1657.168	6.071	17153	802	80
1653.2198	6.483	9991	848	45.7
1653.1949	6.693	225083	879	100
1649.2178	4.758	15638	751	67.4
1648.2166	4.694	86502	746	100
1647.2442	6.178	24309	811	68.4
1647.2428	6.315	78815	823	90.6
1646.2435	6.316	175153	825	98.3
1643.2413	7.522	75791	958	100
1642.2003	4.704	109648	750	85.2
1641.2012	6.085	56080	807	98.4
1637.2303	6.696	768530	885	100
1635.1852	6.073	19686	803	60.9
1631.2407	6.484	84875	849	82.1
1629.2009	6.223	18642	815	50.7
1627.2378	4.694	128291	745	100
1623.8278	0.517	597286	54	85
1623.2147	5.26	126124	762	100
1622.695	9.361	30088	1150	67.6
1622.1929	9.333	70087	1144	100
1621.2212	4.697	69762	748	80
1619.2187	6.079	138045	805	100
1615.2481	6.694	4174772	881	100
1615.2474	6.487	78493	850	70.4
1615.2465	5.997	25416	799	35.4
1614.2023	5.694	46100	778	100
1613.7985	0.54	1134850	196	100
1612.2085	8.243	60131	1020	80
1610.2649	7.041	27152	914	54
1609.2011	4.681	31098	739	80
